path,label,class_id,split,official_split,group_id,qr_identity,capture_index,extraction_method,source,capture_kind,is_exact_app_crop,licence,width,height,sha256
ml_training/datasets/structural/raw/qrdn/extracted One/train/92.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,2,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4a6bc18524d6273463eed06e3d28158a59e39f65c7dbfc50a94db726194714e9
ml_training/datasets/structural/raw/qrdn/extracted One/train/93.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,3,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6788353560a0645706af70618e6a56d75386f69c3bd349e377be042f9bf17ac4
ml_training/datasets/structural/raw/qrdn/extracted One/train/94.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,4,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3dc2702ef466afa789b20f257256672148de625a06e0ccf7232c7c96519fb895
ml_training/datasets/structural/raw/qrdn/extracted One/train/95.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,5,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e0176b10f961e8f4827f6a1991ec38298f8ac8a2bb13c703412192d942108646
ml_training/datasets/structural/raw/qrdn/extracted One/train/96.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,6,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,51d56be0e6cda07d8ecc75306ec18c7ac63a2ed919c52f592cd797cba235a58a
ml_training/datasets/structural/raw/qrdn/extracted One/train/97.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,7,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b476f096b674dac8cf156a40d12a9acffdc5d6cf5b8a50b006a3bd4a00d73e2f
ml_training/datasets/structural/raw/qrdn/extracted One/train/98.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,8,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,92e04f908a0dc9f71460cbbe97e39707bbd812043efa959a3b5b94b2f1db884e
ml_training/datasets/structural/raw/qrdn/extracted One/train/99.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,9,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,63983aecd93f2f4a5630918f927f2fe124c06e8693ae5c5ae0ae03ae56141749
ml_training/datasets/structural/raw/qrdn/extracted One/train/100.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,10,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,05d4e896b9a4e518b4bb6f542758562ef7b8a9b94217f1d1b744730cb43177f3
ml_training/datasets/structural/raw/qrdn/extracted One/train/101.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,11,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,55353cb9f75a79134ce0fb08a1798fe7eeaf61f959eda8c7c35e367a367e0352
ml_training/datasets/structural/raw/qrdn/extracted One/train/102.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,12,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,65712ea859972a9a081882293b4fb78642c0c38cda274932cd3a4456dd04afee
ml_training/datasets/structural/raw/qrdn/extracted One/train/103.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,13,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,81fafb0133a6c9b06dc8b33b88ed47207bca20b0655506c8fee6e6bfd05cc343
ml_training/datasets/structural/raw/qrdn/extracted One/train/104.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,14,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ada48d3ff83d9dc1bd97d92fe1cf104b99a18f387f55f0c91a862c4cac776c52
ml_training/datasets/structural/raw/qrdn/extracted One/train/105.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,15,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,729244d346023e41bc4990d080487f816b92eee82077475300678917871f3507
ml_training/datasets/structural/raw/qrdn/extracted One/train/106.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,16,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1a2e402b485a04b602de6d285f2ee31ad3083151de4e005b6c08a93843b5dac4
ml_training/datasets/structural/raw/qrdn/extracted One/train/107.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,17,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0c389cb59c2785e740542be673cbf85e73ef05aa6b5420da350bdc50e391c58e
ml_training/datasets/structural/raw/qrdn/extracted One/train/108.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,18,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,28abfa93a24ec091e63859f38f11c5e4cc24c151a8bfe30af0c1ab540a7c8945
ml_training/datasets/structural/raw/qrdn/extracted One/train/109.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,19,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bbb0136d3cca4f8f61d616f11ebea632c549351930308d8e683e4590b4ede573
ml_training/datasets/structural/raw/qrdn/extracted One/train/110.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,20,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5ebb83687db7e3342c1431dce6fb206165c432636617c23e6466e9164cde232b
ml_training/datasets/structural/raw/qrdn/extracted One/train/111.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,21,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,eb6aea4b93f54a3d8091f02f2ed293fbec9038d981566bf60588c5a9da171796
ml_training/datasets/structural/raw/qrdn/extracted One/train/112.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,22,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0bc7310f3d515f0a425163707392ce3d3b4edd10eea97fe502b717caea6fe5bf
ml_training/datasets/structural/raw/qrdn/extracted One/train/113.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,23,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3bbe87bcbfaf0d198f9f63ce3f1541a72385cf7dc7abad428e2b4482225b55d1
ml_training/datasets/structural/raw/qrdn/extracted One/train/114.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,24,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,913d40f317d6c28dc4817bc5b306d119d6b6e9a36be6922e61d81d67b0b238cd
ml_training/datasets/structural/raw/qrdn/extracted One/train/115.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,25,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a42bf1c557d8a3b8bae513e43b1cd04f2e92bf77940e78bee8695d00e121b8b0
ml_training/datasets/structural/raw/qrdn/extracted One/train/116.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,26,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,81e4cc85fa2ef7360584e1976ad4212e0fb54ec420ab3890772d90f4a8c8e8b5
ml_training/datasets/structural/raw/qrdn/extracted One/train/117.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,27,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ac8335c701781a9acc9fd0a614be879c14c6e14321b7adb48d48f2db9ca83e09
ml_training/datasets/structural/raw/qrdn/extracted One/train/118.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,28,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ffc4a26e9f3ffd83dbe0051f0fd9b4d71bf2e7fb2c287c9cf5dcd567087d5065
ml_training/datasets/structural/raw/qrdn/extracted One/train/119.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:03,3,29,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6caf2cb53eadd49c400b703b6e111ad42e520020fec304e78dac150724c6132d
ml_training/datasets/structural/raw/qrdn/extracted One/train/120.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,0,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,164a7a9ca8d1a961a709fb988bcdf82b895da4881ad8179555ba31b8d2a36435
ml_training/datasets/structural/raw/qrdn/extracted One/train/121.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,1,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d50e6e9440fbf9bcfa1eb6c2d8a996cc30e285df8d29c20e70d943417996993a
ml_training/datasets/structural/raw/qrdn/extracted One/train/122.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,2,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,688089f020d176da26046c90a8cfa54b82a72aa1ef8026f73efbc6e64f955830
ml_training/datasets/structural/raw/qrdn/extracted One/train/123.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,3,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d36509c7eb6aff2710acb0184a1f5b7378f847a8a63510f45f95929b95c0b5f1
ml_training/datasets/structural/raw/qrdn/extracted One/train/124.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,4,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2f6f4da386332147dfc71acf020ea5d4553b53ca4c0b2f37790174cb3798c01a
ml_training/datasets/structural/raw/qrdn/extracted One/train/125.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,5,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,050a81aace835b634529f38ab7cfec2bfdeff76137269ec9b322905091d9ba0a
ml_training/datasets/structural/raw/qrdn/extracted One/train/126.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,6,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8e675a14c8efd26c54189a48ebbe1fdd20edf354ad7a0077161e7966422828ac
ml_training/datasets/structural/raw/qrdn/extracted One/train/127.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,7,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,592975768882c8023aff78410d7125f4153323e3e57c1f1d4b45d2e3a22bc980
ml_training/datasets/structural/raw/qrdn/extracted One/train/128.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,8,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,897a72d06eebb5795614bc93fb9fed8ceb1418168056d45e159a69d3f735ef9b
ml_training/datasets/structural/raw/qrdn/extracted One/train/129.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,9,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,97c4d12f8032979fc602bbd90884948e2a25c39c7d2e0d4b041772dbd1b360bc
ml_training/datasets/structural/raw/qrdn/extracted One/train/130.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,10,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,8054da42d093e4bc3f4f3192e3fc57b66612d9a319fe01bf17899ca58a05a96d
ml_training/datasets/structural/raw/qrdn/extracted One/train/131.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,11,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4ce3031367270cf6784f9ce9c94117d735a8229fce1a483e41180985ff22e513
ml_training/datasets/structural/raw/qrdn/extracted One/train/132.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,12,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,dacf4d4a1cc6988af2c7d274f57a5a14c8a7cd82b76a01cbced37dca59373345
ml_training/datasets/structural/raw/qrdn/extracted One/train/133.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,13,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,683c5317c0439edfcd0b4c21b80e1c156acad9bed322131cd41835574fd1de6d
ml_training/datasets/structural/raw/qrdn/extracted One/train/134.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,14,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,953333138ea24f5fff07d524d9651fece37a450c97bc056e4ec00971764e2893
ml_training/datasets/structural/raw/qrdn/extracted One/train/135.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,15,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,ea83244b11084c51f7f0e5be34da86fd24fbd9fdc4523dbf038398c6bf7f16a7
ml_training/datasets/structural/raw/qrdn/extracted One/train/136.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,16,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,eb5b0a16e10ec1c235435c7a7de7dd4f87202a090c633f6ce7145bd53a6355b2
ml_training/datasets/structural/raw/qrdn/extracted One/train/137.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,17,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b3b54f9308b3a1146efc4a6f1706f1173d5a46ef74e8f31b27deb6d1827796d0
ml_training/datasets/structural/raw/qrdn/extracted One/train/138.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,18,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2f9d0c0998541166ed334dae4ace20359fe873b0eff82f48f1856d9adb9bcf8b
ml_training/datasets/structural/raw/qrdn/extracted One/train/139.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,19,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3ce47ac887f6f133fed7338f1540ca21b8cbba90d275b1cbc5ec9b1753b3b9bd
ml_training/datasets/structural/raw/qrdn/extracted One/train/140.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,20,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a0814fadf8059489ea7d6e16cdd75a4927ddb094ea722e3071c4adda574ab7e1
ml_training/datasets/structural/raw/qrdn/extracted One/train/141.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,21,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c6c1ef7f2fc3197e4d43c30b55378274e42c046de78a0b4de89a84b1acc0b20b
ml_training/datasets/structural/raw/qrdn/extracted One/train/142.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,22,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c6745fd6e9641a394953e4ea379d5a0ea8f87b13b6462d93e6327c3cd382214c
ml_training/datasets/structural/raw/qrdn/extracted One/train/143.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,23,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,60a812242d88a5abba57eb9657526bbf00eccc5200903362242778840784503d
ml_training/datasets/structural/raw/qrdn/extracted One/train/144.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,24,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,69c8369fa6b4e025e1b9040d00b8416feb60ad9e9799748c57d127e34c3b5990
ml_training/datasets/structural/raw/qrdn/extracted One/train/145.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,25,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d818b75c6a4fb3a79d728f058916a8b1d1e5884557c6e5379c3a1aa6e32bde0a
ml_training/datasets/structural/raw/qrdn/extracted One/train/146.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,26,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e2414cda680d47f42e345a33b70078c2860180edd47db10067c5d697ff0138b4
ml_training/datasets/structural/raw/qrdn/extracted One/train/147.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,27,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,95ab297679447a31a121a86bc45cde4c2725073a10f209ae553293519389c602
ml_training/datasets/structural/raw/qrdn/extracted One/train/148.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,28,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,cf303349a0fa2ac8555fde39839ac42ffb61a8172b91358208a6823391e0afce
ml_training/datasets/structural/raw/qrdn/extracted One/train/149.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:04,4,29,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c7734f449d146561c8bdffed6fa0a7fa34a8cb7a38a9f4adc048fba26ac991c2
ml_training/datasets/structural/raw/qrdn/extracted One/train/150.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,0,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,99b864b9506270875fbde208999afe5ad704fd24f3996fac57cc2bddfc1c8111
ml_training/datasets/structural/raw/qrdn/extracted One/train/151.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,1,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a1d4a98cf3995d4a4d8b53e577c3de466441eecf494b0eb09a57068722ccaa7f
ml_training/datasets/structural/raw/qrdn/extracted One/train/152.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,2,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,447d22c7f925c438c4a48a8bd3f14ebfc99cb38dc17e645785cf014ba7a23a73
ml_training/datasets/structural/raw/qrdn/extracted One/train/153.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,3,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,fd4c1a52d4001d93ae35103d19ef2196881b166742556b1543a73e21d3368b87
ml_training/datasets/structural/raw/qrdn/extracted One/train/154.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,4,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,efe2ab5fe9af26721560cce611741036f5031ba1565378a7df2dc1a6e4216a16
ml_training/datasets/structural/raw/qrdn/extracted One/train/155.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,5,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7c4ad16d8c818198981cacf8c34ed750f0d3f0dcde9896c7ece69a919e31879c
ml_training/datasets/structural/raw/qrdn/extracted One/train/156.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,6,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f3b67efc83422464a18e0c17db8280428e0bce3024e9ed121fd2122b499ef84d
ml_training/datasets/structural/raw/qrdn/extracted One/train/157.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,7,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,786a703896bfb6a0fb02b1141bf5aea05448656eb89c9c253875dfca48843cb2
ml_training/datasets/structural/raw/qrdn/extracted One/train/158.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,8,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0d5a776d149e707181b13e3f022b2470f27561f79be2b0fa090543491f08b72e
ml_training/datasets/structural/raw/qrdn/extracted One/train/159.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,9,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,542c18d6e9ea6bc76a5f141178b8aff62a5e6d0869e6dd5ebbb0d07180cab305
ml_training/datasets/structural/raw/qrdn/extracted One/train/160.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,10,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0cec9850ddd925e9c436193e827f4cd410d161895fa59f837f9435e3daf6637e
ml_training/datasets/structural/raw/qrdn/extracted One/train/161.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,11,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,abc93bc34ee6216841d8b420d45d0ef315eb0d56a986d76cf61f513f7a647f43
ml_training/datasets/structural/raw/qrdn/extracted One/train/162.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,12,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,cf9eba0d9c81913cc8fff523e9f7dba60dcb69f970500dd9019151d495dca3a3
ml_training/datasets/structural/raw/qrdn/extracted One/train/163.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,13,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b04e02e555dcf413ba66b75952f2b50d6dc2a88d6d9d3a666d3765185d77b1d1
ml_training/datasets/structural/raw/qrdn/extracted One/train/164.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,14,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,08ea5c79ecaa44fcb861127ff5c49afaf6cdadb298dad9a95880a935346272c5
ml_training/datasets/structural/raw/qrdn/extracted One/train/165.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,15,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,55bb1b9811021d364fa10c967ad9888fa91b1651b27d4fbbd8acf6cf60b9719d
ml_training/datasets/structural/raw/qrdn/extracted One/train/166.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,16,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b7b98c7cc6d076e53827f7650e44a52a74e61a446872db9e12257a75d7cd0b1b
ml_training/datasets/structural/raw/qrdn/extracted One/train/167.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,17,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e6171e87a67f0cb03568fbeed73575d5ba762b4f45c91874c749cc1b702adc6b
ml_training/datasets/structural/raw/qrdn/extracted One/train/168.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,18,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e3d349cda6c1b3cb440a53e79918bfe23b4f16d21012212e11bbf8c66d851bc0
ml_training/datasets/structural/raw/qrdn/extracted One/train/169.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:05,5,19,one,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,60fba173e9e0c6e9cb7de11d87a40ff9ccca97414db99d424779e0e5b2159f5a
